"X30.9503421091694","X23.7236347359916","X16.3019286360411","X13.4066554281344","X38.3889712393284","X32.4161972854222","X15.4533581032107","X41.6651601378617","X33.9520754447828","X49.3202406602601","X25.4256331051389","X28.3539719496066","X33.3588592914286","X21.5594603214413","X37.6380677333578","X24.505990712593","X14.6970073692501","X28.6906344041599","X33.6917057478179","X34.1588369725893","X28.918083369111","X27.1554822878291","X21.3844703199963","X18.8822857259462","X37.720538287734","X36.1850362581511","X39.1251537901583","X21.2334526392321","X22.6963916017363","X38.3613362809763","X15.1835708797917","X16.199439898935","X17.4405728156291","X27.6619574768878","X30.5740439022581","X19.427850143984","X31.6953491497996","X48.8453894698371","X31.864557803298","X23.947867564857","X19.8088107121706","X23.626377262796","X34.533382859081","X19.1617785255991","X35.5126820812618","X30.2977480801816","X36.0059512385379","X31.2345271619658","X33.1414889854689","X34.5505036240656","X28.6734505172388","X36.929750755936","X19.0290398895741","X23.9721743347436","X28.6525348977496","X11.6527090625217","X25.9140939625697","X45.1220870794107","X28.4369057820489","X20.7177982850768","X21.3808950128357","X22.781016338529","X28.6812501097051","X18.2919080058734","X29.2072272859514","X36.8798296576556","X50.0629361098011","X33.8577250950038","X27.0584357101195","X25.2716289701893","X54.118676421543","X43.6062089477976","X32.6240299424777","X32.3483073152602","X28.4748370002845","X26.9747932423384","X26.1473264545202","X29.4438230339438","X22.1050380884359","X26.6875746504714","X22.8805205930064","X25.1338665839285","X38.0223862205942","X26.8981562945797","X24.492047727108","X33.5772058460861","X25.6372969098391","X23.3592865101277","X28.460070102786","X41.4372022254122","X14.9273194838315","X16.9072417387118","X28.6139359952693","X22.3917799691359","X22.5047083416333","X30.2641584227482","X11.8576396877567","X10.9388419445458","X23.9857789243886","X28.9141830677787"
30.9503421091694,23.7236347359916,16.3019286360411,13.4066554281344,38.3889712393284,32.4161972854222,15.4533581032107,41.6651601378617,33.9520754447828,49.3202406602601,25.4256331051389,28.3539719496066,33.3588592914286,21.5594603214413,37.6380677333578,24.505990712593,14.6970073692501,28.6906344041599,33.6917057478179,34.1588369725893,28.918083369111,27.1554822878291,21.3844703199963,18.8822857259462,37.720538287734,36.1850362581511,39.1251537901583,21.2334526392321,22.6963916017363,38.3613362809763,15.1835708797917,16.199439898935,17.4405728156291,27.6619574768878,30.5740439022581,19.427850143984,31.6953491497996,48.8453894698371,31.864557803298,23.947867564857,19.8088107121706,23.626377262796,34.533382859081,19.1617785255991,35.5126820812618,30.2977480801816,36.0059512385379,31.2345271619658,33.1414889854689,34.5505036240656,28.6734505172388,36.929750755936,19.0290398895741,23.9721743347436,28.6525348977496,11.6527090625217,25.9140939625697,45.1220870794107,28.4369057820489,20.7177982850768,21.3808950128357,22.781016338529,28.6812501097051,18.2919080058734,29.2072272859514,36.8798296576556,50.0629361098011,33.8577250950038,27.0584357101195,25.2716289701893,54.118676421543,43.6062089477976,32.6240299424777,32.3483073152602,28.4748370002845,26.9747932423384,26.1473264545202,29.4438230339438,22.1050380884359,26.6875746504714,22.8805205930064,25.1338665839285,38.0223862205942,26.8981562945797,24.492047727108,33.5772058460861,25.6372969098391,23.3592865101277,28.460070102786,41.4372022254122,14.9273194838315,16.9072417387118,28.6139359952693,22.3917799691359,22.5047083416333,30.2641584227482,11.8576396877567,10.9388419445458,23.9857789243886,28.9141830677787
